Review Rating,Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Subscription Status,Payment Method,Shipping Type,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
2.9,37,Male,Sunglasses,26,West Virginia,L,Black,Fall,No,Bank Transfer,Store_Pickup,Store_Pickup,No,No,41,Venmo,Monthly
4.3,65,Male,Jacket,81,Florida,M,Orange,Winter,No,PayPal,Free_Shipping,Free_Shipping,No,No,44,Bank Transfer,Fortnightly
3.2,55,Male,Dress,44,New Hampshire,L,Beige,Spring,No,Debit Card,Store_Pickup,Store_Pickup,No,No,31,Cash,Monthly
4.2,43,Male,Sunglasses,88,Oregon,M,Peach,Winter,No,PayPal,Next_Day_Air,Next_Day_Air,No,No,11,Credit Card,Bi-Weekly
4.2,43,Male,Boots,76,Oregon,M,Pink,Winter,No,Cash,Standard,Standard,No,No,25,PayPal,Bi-Weekly
3.8,45,Male,Scarf,89,Utah,M,Brown,Winter,No,PayPal,Free_Shipping,Free_Shipping,No,No,31,Cash,Weekly
4.4,64,Male,Shorts,22,Missouri,M,Magenta,Fall,No,Bank Transfer,Standard,Standard,No,No,40,Debit Card,Weekly
3.1,28,Male,Shorts,33,West Virginia,L,Cyan,Winter,No,Venmo,Two-Day_Shipping,Two-Day_Shipping,No,No,23,Credit Card,Bi-Weekly
5.0,69,Male,Jeans,97,California,XL,Silver,Fall,No,Venmo,Standard,Standard,No,No,5,Debit Card,Quarterly
4.7,54,Male,Scarf,57,California,M,Indigo,Winter,No,Venmo,Standard,Standard,No,No,26,PayPal,Weekly
3.0,52,Male,Shorts,38,Illinois,M,Beige,Summer,No,Credit Card,Express,Express,No,No,11,Credit Card,Bi-Weekly
4.2,23,Male,Sneakers,55,Hawaii,XL,Black,Fall,No,PayPal,Next_Day_Air,Next_Day_Air,No,No,44,Debit Card,Every 3 Months
3.0,26,Male,Jewelry,37,Washington,L,Yellow,Spring,No,Credit Card,Store_Pickup,Store_Pickup,No,No,47,Cash,Every 3 Months
3.7,48,Male,Shoes,43,Wisconsin,M,Maroon,Summer,No,Venmo,Free_Shipping,Free_Shipping,No,No,46,PayPal,Monthly
2.7,49,Male,Hoodie,96,Virginia,M,Cyan,Summer,No,Debit Card,Free_Shipping,Free_Shipping,No,No,35,Cash,Every 3 Months
4.3,53,Male,Jacket,51,Oregon,M,Pink,Winter,No,Debit Card,Two-Day_Shipping,Two-Day_Shipping,No,No,8,Bank Transfer,Bi-Weekly
2.7,69,Male,Shorts,95,Pennsylvania,XL,Violet,Fall,No,Bank Transfer,Two-Day_Shipping,Two-Day_Shipping,No,No,30,Bank Transfer,Weekly
3.7,26,Male,Socks,26,Virginia,M,Lavender,Summer,No,PayPal,Next_Day_Air,Next_Day_Air,No,No,14,Credit Card,Bi-Weekly
4.3,21,Male,Coat,34,Hawaii,XL,Lavender,Fall,No,Cash,Standard,Standard,No,No,30,Bank Transfer,Weekly
4.0,59,Male,Sandals,83,Nebraska,S,Black,Summer,No,Cash,Next_Day_Air,Next_Day_Air,No,No,26,Credit Card,Every 3 Months
3.3,21,Male,Backpack,24,Alaska,M,Olive,Fall,No,Bank Transfer,Standard,Standard,No,No,32,Venmo,Fortnightly
4.0,22,Male,Pants,69,Michigan,S,Indigo,Fall,No,Bank Transfer,Next_Day_Air,Next_Day_Air,No,No,47,Cash,Every 3 Months
2.7,26,Male,Sweater,40,North Carolina,M,Blue,Fall,No,Venmo,Next_Day_Air,Next_Day_Air,No,No,11,Credit Card,Every 3 Months
4.2,41,Male,Jacket,87,North Carolina,S,Green,Winter,No,PayPal,Free_Shipping,Free_Shipping,No,No,28,PayPal,Annually
4.6,37,Male,Sneakers,46,Minnesota,L,Pink,Spring,No,PayPal,Standard,Standard,No,No,2,Debit Card,Every 3 Months
4.8,30,Male,Jewelry,82,Georgia,M,Peach,Winter,No,Credit Card,Store_Pickup,Store_Pickup,No,No,45,Credit Card,Weekly
2.8,49,Male,Backpack,81,West Virginia,M,Purple,Summer,No,PayPal,Free_Shipping,Free_Shipping,No,No,7,Credit Card,Every 3 Months
4.5,49,Male,Jewelry,57,Delaware,M,Peach,Winter,No,Debit Card,Next_Day_Air,Next_Day_Air,No,No,28,Bank Transfer,Bi-Weekly
3.0,58,Male,Shoes,49,North Dakota,S,Olive,Summer,No,Venmo,Two-Day_Shipping,Two-Day_Shipping,No,No,34,Bank Transfer,Quarterly
4.6,70,Male,Jacket,42,Florida,M,Olive,Fall,No,Venmo,Free_Shipping,Free_Shipping,No,No,26,Debit Card,Every 3 Months
3.3,27,Male,Jacket,26,Oregon,M,Purple,Spring,No,Debit Card,Standard,Standard,No,No,45,Cash,Quarterly
4.4,65,Male,T-shirt,38,Idaho,M,Violet,Spring,No,PayPal,Next_Day_Air,Next_Day_Air,No,No,34,Debit Card,Annually
4.4,57,Male,Sneakers,57,Virginia,XL,Maroon,Summer,No,PayPal,Standard,Standard,No,No,47,Credit Card,Fortnightly
4.3,20,Male,Jacket,100,North Dakota,XL,White,Summer,No,Cash,Express,Express,No,No,42,Cash,Quarterly
3.4,34,Male,Hoodie,73,Alabama,S,Olive,Fall,No,Cash,Express,Express,No,No,27,Bank Transfer,Every 3 Months
2.8,59,Male,Jacket,66,Hawaii,M,Peach,Winter,No,PayPal,Store_Pickup,Store_Pickup,No,No,43,Venmo,Monthly
3.4,54,Male,T-shirt,73,Oregon,M,Blue,Spring,No,Cash,Standard,Standard,No,No,16,Cash,Bi-Weekly
5.0,36,Male,Gloves,45,Utah,M,Brown,Spring,No,Cash,Store_Pickup,Store_Pickup,No,No,40,Credit Card,Monthly
4.5,21,Male,Sneakers,27,Hawaii,S,Black,Fall,No,Cash,Free_Shipping,Free_Shipping,No,No,29,Cash,Bi-Weekly
2.7,52,Male,T-shirt,24,Connecticut,M,Yellow,Fall,No,Credit Card,Store_Pickup,Store_Pickup,No,No,38,Credit Card,Quarterly
3.4,43,Male,Sneakers,59,Wyoming,XL,Magenta,Winter,No,Credit Card,Store_Pickup,Store_Pickup,No,No,34,Credit Card,Weekly
3.4,32,Male,Jeans,20,Delaware,S,Cyan,Winter,No,Cash,Express,Express,No,No,30,Venmo,Weekly
2.8,55,Male,Handbag,44,Arkansas,M,Maroon,Summer,No,Cash,Standard,Standard,No,No,45,Bank Transfer,Annually
4.7,31,Male,Socks,90,Indiana,M,Red,Spring,No,Bank Transfer,Standard,Standard,No,No,47,Bank Transfer,Annually
4.7,45,Male,Jewelry,36,California,M,Black,Fall,No,Credit Card,Free_Shipping,Free_Shipping,No,No,5,Credit Card,Monthly
4.7,53,Male,Blouse,95,Wyoming,L,Violet,Winter,No,PayPal,Free_Shipping,Free_Shipping,No,No,50,Debit Card,Bi-Weekly
3.4,24,Male,Backpack,30,South Dakota,M,Green,Spring,No,Venmo,Two-Day_Shipping,Two-Day_Shipping,No,No,24,Bank Transfer,Bi-Weekly
3.7,47,Male,Scarf,65,West Virginia,S,Gold,Fall,No,Cash,Express,Express,No,No,15,Debit Card,Bi-Weekly
4.1,63,Male,Scarf,96,Tennessee,M,Brown,Summer,No,PayPal,Store_Pickup,Store_Pickup,No,No,50,Cash,Weekly
2.9,38,Male,Shirt,65,Alaska,L,Peach,Spring,No,Cash,Two-Day_Shipping,Two-Day_Shipping,No,No,7,Credit Card,Monthly
3.2,59,Male,Pants,47,South Dakota,L,Peach,Fall,No,Venmo,Store_Pickup,Store_Pickup,No,No,10,Venmo,Fortnightly
3.0,54,Male,Hat,25,Tennessee,S,Violet,Fall,No,Bank Transfer,Free_Shipping,Free_Shipping,No,No,38,PayPal,Bi-Weekly
4.1,26,Male,Coat,56,Alabama,S,Violet,Fall,No,Debit Card,Express,Express,No,No,31,Venmo,Fortnightly
4.5,68,Male,T-shirt,76,North Carolina,M,Magenta,Fall,No,Venmo,Standard,Standard,No,No,7,Venmo,Quarterly
3.4,41,Male,Socks,60,Oklahoma,M,Purple,Fall,No,Debit Card,Store_Pickup,Store_Pickup,No,No,27,Venmo,Monthly
4.1,68,Male,Shirt,67,New York,L,Purple,Winter,No,Venmo,Express,Express,No,No,45,Bank Transfer,Every 3 Months
4.6,21,Male,Sweater,95,Iowa,XL,Cyan,Spring,No,PayPal,Store_Pickup,Store_Pickup,No,No,13,Cash,Annually
4.6,32,Male,Gloves,72,Alaska,M,Magenta,Winter,No,Bank Transfer,Express,Express,No,No,33,Venmo,Annually
3.4,20,Male,Belt,98,Alaska,L,Lavender,Spring,No,PayPal,Express,Express,No,No,25,Cash,Every 3 Months
3.3,59,Male,Jeans,83,Nebraska,M,Green,Winter,No,Credit Card,Two-Day_Shipping,Two-Day_Shipping,No,No,5,PayPal,Monthly
3.6,53,Male,Handbag,37,Delaware,M,Maroon,Fall,No,PayPal,Two-Day_Shipping,Two-Day_Shipping,No,No,23,Cash,Quarterly
4.6,66,Male,T-shirt,85,Texas,L,Turquoise,Fall,No,Bank Transfer,Free_Shipping,Free_Shipping,No,No,17,Bank Transfer,Weekly
4.3,47,Male,Socks,36,Missouri,L,Violet,Fall,No,PayPal,Two-Day_Shipping,Two-Day_Shipping,No,No,14,Cash,Weekly
4.0,58,Male,Jeans,36,Maine,S,Lavender,Winter,No,Venmo,Store_Pickup,Store_Pickup,No,No,28,Credit Card,Annually
4.8,28,Male,Scarf,86,Pennsylvania,L,Red,Summer,No,PayPal,Next_Day_Air,Next_Day_Air,No,No,19,Credit Card,Weekly
4.3,68,Male,Pants,99,Missouri,XL,Orange,Spring,No,Venmo,Standard,Standard,No,No,31,Bank Transfer,Bi-Weekly
3.3,60,Male,Blouse,21,Mississippi,XL,Indigo,Summer,No,Bank Transfer,Standard,Standard,No,No,25,Cash,Bi-Weekly
2.8,47,Male,Jacket,84,Hawaii,L,Teal,Winter,No,Debit Card,Express,Express,No,No,4,Cash,Bi-Weekly
4.4,18,Male,Sandals,63,Texas,M,Brown,Spring,No,Cash,Free_Shipping,Free_Shipping,No,No,20,Bank Transfer,Weekly
3.7,32,Male,Shorts,84,South Dakota,S,Pink,Summer,No,Cash,Express,Express,No,No,37,Cash,Annually
3.6,27,Male,Shorts,72,New Jersey,M,Lavender,Spring,No,Debit Card,Express,Express,No,No,28,Credit Card,Annually
3.7,65,Male,Skirt,21,Connecticut,L,Cyan,Winter,No,Credit Card,Two-Day_Shipping,Two-Day_Shipping,No,No,6,Venmo,Weekly
5.0,68,Male,Sandals,92,Maryland,M,Yellow,Fall,No,Cash,Standard,Standard,No,No,27,PayPal,Annually
2.7,55,Male,Blouse,72,Arizona,XL,Pink,Fall,No,Cash,Next_Day_Air,Next_Day_Air,No,No,29,Credit Card,Fortnightly
4.3,30,Male,Sandals,83,Oklahoma,M,Gray,Spring,No,Cash,Store_Pickup,Store_Pickup,No,No,1,Cash,Annually
4.1,24,Male,Shirt,73,Utah,M,Peach,Summer,No,Bank Transfer,Standard,Standard,No,No,31,Credit Card,Annually
2.6,57,Male,Socks,98,Arkansas,M,Red,Winter,No,Cash,Next_Day_Air,Next_Day_Air,No,No,28,Cash,Quarterly
3.2,23,Male,T-shirt,76,North Carolina,M,Olive,Fall,No,Cash,Store_Pickup,Store_Pickup,No,No,19,Bank Transfer,Quarterly
3.5,69,Male,Dress,43,California,S,Lavender,Summer,No,Bank Transfer,Next_Day_Air,Next_Day_Air,No,No,36,Venmo,Monthly
3.7,60,Male,Hat,60,Colorado,M,Turquoise,Summer,No,Debit Card,Next_Day_Air,Next_Day_Air,No,No,28,Cash,Monthly
3.8,25,Male,Gloves,40,California,L,Turquoise,Spring,No,Debit Card,Two-Day_Shipping,Two-Day_Shipping,No,No,29,PayPal,Weekly
4.8,18,Male,Socks,93,Vermont,S,Maroon,Winter,No,Cash,Two-Day_Shipping,Two-Day_Shipping,No,No,9,Bank Transfer,Every 3 Months
4.2,37,Male,Dress,98,Kansas,S,Olive,Fall,No,Venmo,Standard,Standard,No,No,26,Credit Card,Every 3 Months
2.9,61,Male,Socks,91,Ohio,XL,Maroon,Summer,No,Debit Card,Next_Day_Air,Next_Day_Air,No,No,7,Credit Card,Fortnightly
2.9,41,Male,Belt,92,New Jersey,XL,Cyan,Fall,No,Venmo,Free_Shipping,Free_Shipping,No,No,35,Debit Card,Weekly
4.8,69,Male,Handbag,87,Arizona,S,Peach,Winter,No,PayPal,Next_Day_Air,Next_Day_Air,No,No,46,Credit Card,Every 3 Months
2.9,32,Male,Skirt,96,Arizona,S,Teal,Fall,No,PayPal,Standard,Standard,No,No,8,Debit Card,Monthly
4.8,60,Male,Hoodie,97,New Hampshire,M,Green,Summer,No,Bank Transfer,Two-Day_Shipping,Two-Day_Shipping,No,No,50,Cash,Every 3 Months
4.6,43,Male,Blouse,55,Louisiana,M,Beige,Spring,No,Credit Card,Two-Day_Shipping,Two-Day_Shipping,No,No,37,Bank Transfer,Annually
4.4,61,Male,Jeans,58,Texas,L,Magenta,Spring,No,Credit Card,Store_Pickup,Store_Pickup,No,No,6,Credit Card,Fortnightly
3.0,57,Male,Boots,21,Montana,L,Violet,Spring,No,PayPal,Next_Day_Air,Next_Day_Air,No,No,16,PayPal,Bi-Weekly
4.4,56,Male,Handbag,82,New Hampshire,XL,Charcoal,Summer,No,Credit Card,Express,Express,No,No,30,PayPal,Monthly
3.9,66,Male,Coat,34,South Dakota,M,Green,Winter,No,Credit Card,Express,Express,No,No,50,Venmo,Quarterly
4.0,52,Male,Blouse,78,Montana,M,Gray,Spring,No,PayPal,Free_Shipping,Free_Shipping,No,No,5,Cash,Every 3 Months
2.5,63,Male,Handbag,47,North Carolina,M,Magenta,Spring,No,Debit Card,Express,Express,No,No,15,Bank Transfer,Monthly
4.1,50,Male,Sunglasses,96,South Dakota,S,Silver,Summer,No,Venmo,Next_Day_Air,Next_Day_Air,No,No,34,Bank Transfer,Bi-Weekly
4.8,21,Male,Socks,23,Maine,S,Beige,Fall,No,Cash,Two-Day_Shipping,Two-Day_Shipping,No,No,6,Venmo,Every 3 Months
2.6,42,Male,Shoes,27,Oklahoma,S,Peach,Winter,No,PayPal,Store_Pickup,Store_Pickup,No,No,26,Debit Card,Annually
3.1,40,Male,Backpack,37,Nebraska,XL,Orange,Spring,No,Bank Transfer,Free_Shipping,Free_Shipping,No,No,34,Credit Card,Every 3 Months
3.2,67,Male,Scarf,79,Illinois,S,Yellow,Summer,No,Bank Transfer,Store_Pickup,Store_Pickup,No,No,37,Credit Card,Weekly
4.2,35,Male,Backpack,40,Colorado,M,Violet,Summer,No,Bank Transfer,Standard,Standard,No,No,28,Bank Transfer,Annually
2.6,18,Male,Coat,39,Massachusetts,S,Green,Fall,No,Cash,Next_Day_Air,Next_Day_Air,No,No,38,Cash,Fortnightly
3.1,52,Male,Hoodie,73,Louisiana,L,Pink,Summer,No,Debit Card,Next_Day_Air,Next_Day_Air,No,No,2,Cash,Quarterly
2.9,59,Male,Gloves,84,Massachusetts,M,Violet,Fall,No,Credit Card,Store_Pickup,Store_Pickup,No,No,32,Cash,Bi-Weekly
4.6,49,Male,Shorts,94,West Virginia,M,Violet,Fall,No,Cash,Free_Shipping,Free_Shipping,No,No,30,Venmo,Bi-Weekly
4.1,46,Male,Skirt,47,Idaho,L,Pink,Spring,No,Cash,Standard,Standard,No,No,17,PayPal,Every 3 Months
2.5,69,Male,Boots,77,Ohio,M,Violet,Summer,No,PayPal,Store_Pickup,Store_Pickup,No,No,5,Debit Card,Bi-Weekly
4.0,56,Male,Shorts,94,Rhode Island,M,Turquoise,Winter,No,Credit Card,Store_Pickup,Store_Pickup,No,No,31,Cash,Bi-Weekly
3.5,27,Male,Handbag,75,Illinois,M,Cyan,Summer,No,PayPal,Express,Express,No,No,43,PayPal,Quarterly
4.4,57,Male,Dress,82,New York,XL,Orange,Spring,No,Debit Card,Free_Shipping,Free_Shipping,No,No,19,Venmo,Annually
2.9,58,Male,Shoes,36,Louisiana,M,Cyan,Fall,No,PayPal,Store_Pickup,Store_Pickup,No,No,32,Credit Card,Every 3 Months
3.1,23,Male,Sneakers,90,California,XL,Indigo,Spring,No,Cash,Two-Day_Shipping,Two-Day_Shipping,No,No,5,Debit Card,Bi-Weekly
4.4,19,Male,Socks,48,Washington,M,Black,Spring,No,PayPal,Free_Shipping,Free_Shipping,No,No,9,Bank Transfer,Quarterly
4.4,40,Male,Jacket,42,South Dakota,L,Purple,Winter,No,Cash,Standard,Standard,No,No,48,Credit Card,Weekly
2.7,54,Male,Backpack,33,Idaho,M,Cyan,Summer,No,Debit Card,Store_Pickup,Store_Pickup,No,No,1,PayPal,Quarterly
4.9,50,Male,Socks,63,North Dakota,M,Green,Summer,No,Credit Card,Free_Shipping,Free_Shipping,No,No,20,Credit Card,Monthly
3.5,69,Male,Handbag,53,Washington,L,Teal,Winter,No,Debit Card,Two-Day_Shipping,Two-Day_Shipping,No,No,42,Cash,Annually
4.8,42,Male,Hat,37,Alaska,L,Teal,Spring,No,Debit Card,Free_Shipping,Free_Shipping,No,No,45,PayPal,Bi-Weekly
4.2,37,Male,Blouse,92,Kansas,M,Magenta,Summer,No,Bank Transfer,Two-Day_Shipping,Two-Day_Shipping,No,No,41,Cash,Monthly
4.6,46,Male,Shorts,73,Utah,XL,Brown,Spring,No,Bank Transfer,Standard,Standard,No,No,36,Debit Card,Quarterly
2.9,64,Male,Shirt,38,Wyoming,L,Orange,Spring,No,Credit Card,Standard,Standard,No,No,10,Venmo,Annually
4.0,20,Male,Boots,51,Maine,XL,Blue,Fall,No,PayPal,Store_Pickup,Store_Pickup,No,No,31,Venmo,Annually
4.9,40,Male,Jacket,90,Michigan,L,Magenta,Spring,No,Credit Card,Standard,Standard,No,No,21,Credit Card,Quarterly
3.1,64,Male,Jacket,56,Illinois,L,Magenta,Summer,No,Bank Transfer,Next_Day_Air,Next_Day_Air,No,No,16,Cash,Every 3 Months
4.4,29,Male,Handbag,33,Minnesota,M,Magenta,Fall,No,Debit Card,Standard,Standard,No,No,18,PayPal,Every 3 Months
2.5,20,Male,Belt,53,Massachusetts,S,Olive,Winter,No,Cash,Two-Day_Shipping,Two-Day_Shipping,No,No,20,Debit Card,Weekly
3.4,43,Male,Handbag,24,New Jersey,S,Cyan,Spring,No,Cash,Express,Express,No,No,21,Bank Transfer,Annually
3.7,60,Male,Coat,59,Kansas,M,Purple,Spring,No,Venmo,Express,Express,No,No,23,Credit Card,Quarterly
4.2,39,Male,Sweater,72,Kentucky,M,Purple,Winter,No,PayPal,Standard,Standard,No,No,20,PayPal,Weekly
3.4,47,Male,Shorts,28,Rhode Island,S,Peach,Spring,No,Bank Transfer,Express,Express,No,No,30,PayPal,Bi-Weekly
3.6,19,Male,Pants,36,Illinois,M,Gold,Fall,No,Cash,Express,Express,No,No,33,Bank Transfer,Every 3 Months
4.7,52,Male,Jewelry,47,Alabama,S,Peach,Fall,No,Bank Transfer,Two-Day_Shipping,Two-Day_Shipping,No,No,31,Debit Card,Monthly
4.7,34,Male,Gloves,62,Tennessee,M,Magenta,Spring,No,Cash,Next_Day_Air,Next_Day_Air,No,No,48,Bank Transfer,Monthly
3.6,25,Male,Skirt,98,Massachusetts,S,Cyan,Spring,No,Debit Card,Free_Shipping,Free_Shipping,No,No,28,Debit Card,Weekly
4.6,43,Male,Sandals,28,Texas,M,Violet,Summer,No,PayPal,Free_Shipping,Free_Shipping,No,No,7,Cash,Every 3 Months
2.6,55,Male,Socks,86,Nebraska,S,Charcoal,Summer,No,PayPal,Next_Day_Air,Next_Day_Air,No,No,4,Debit Card,Weekly
3.1,66,Male,Jewelry,46,Pennsylvania,S,Blue,Summer,No,Venmo,Standard,Standard,No,No,49,Cash,Bi-Weekly
3.2,41,Male,Sunglasses,42,Virginia,XL,Red,Fall,No,PayPal,Free_Shipping,Free_Shipping,No,No,22,Cash,Weekly
3.9,47,Male,Coat,80,Vermont,S,Purple,Winter,No,Bank Transfer,Express,Express,No,No,39,Bank Transfer,Fortnightly
4.9,51,Male,Belt,39,Oklahoma,L,Gray,Spring,No,Bank Transfer,Express,Express,No,No,45,PayPal,Every 3 Months
4.1,44,Male,Coat,49,Maine,M,Purple,Summer,No,Debit Card,Two-Day_Shipping,Two-Day_Shipping,No,No,30,PayPal,Fortnightly
4.2,18,Male,Scarf,32,New Jersey,M,Silver,Summer,No,Venmo,Next_Day_Air,Next_Day_Air,No,No,33,Credit Card,Bi-Weekly
4.1,33,Male,Sandals,73,Massachusetts,M,Purple,Fall,No,PayPal,Next_Day_Air,Next_Day_Air,No,No,24,Cash,Bi-Weekly
3.9,24,Male,Belt,42,New Jersey,M,Charcoal,Summer,No,PayPal,Free_Shipping,Free_Shipping,No,No,11,Debit Card,Quarterly
2.7,33,Male,Scarf,58,Washington,M,Silver,Spring,No,Venmo,Next_Day_Air,Next_Day_Air,No,No,13,Venmo,Every 3 Months
3.7,61,Male,Jewelry,22,Arkansas,M,White,Winter,No,PayPal,Express,Express,No,No,27,PayPal,Annually
2.7,27,Male,Scarf,56,West Virginia,L,Peach,Spring,No,Debit Card,Next_Day_Air,Next_Day_Air,No,No,30,PayPal,Bi-Weekly
2.5,46,Male,Pants,70,Delaware,M,Red,Spring,No,Cash,Next_Day_Air,Next_Day_Air,No,No,39,Venmo,Quarterly
3.9,38,Male,Shoes,50,Texas,L,Olive,Spring,No,Bank Transfer,Free_Shipping,Free_Shipping,No,No,10,Debit Card,Annually
3.0,63,Male,Boots,21,Texas,L,Gray,Summer,No,Venmo,Express,Express,No,No,4,Credit Card,Quarterly
3.2,47,Male,Jacket,97,Mississippi,M,Beige,Summer,No,Bank Transfer,Two-Day_Shipping,Two-Day_Shipping,No,No,16,Cash,Weekly
3.8,42,Male,Backpack,63,Texas,L,Pink,Winter,No,Credit Card,Standard,Standard,No,No,34,Credit Card,Monthly
2.7,41,Male,Jacket,60,Virginia,M,Red,Fall,No,Credit Card,Standard,Standard,No,No,11,Debit Card,Every 3 Months
3.0,53,Male,Boots,52,New Hampshire,XL,Peach,Fall,No,Credit Card,Store_Pickup,Store_Pickup,No,No,30,Debit Card,Fortnightly
4.1,29,Male,Shoes,32,Minnesota,M,Maroon,Winter,No,Cash,Next_Day_Air,Next_Day_Air,No,No,40,Debit Card,Annually
3.2,61,Male,Belt,48,Maryland,XL,Purple,Spring,No,Cash,Two-Day_Shipping,Two-Day_Shipping,No,No,13,Credit Card,Annually
4.5,69,Male,Jewelry,25,Vermont,M,Maroon,Summer,No,Cash,Store_Pickup,Store_Pickup,No,No,28,Venmo,Every 3 Months
4.3,51,Male,Jewelry,68,Kansas,M,Gray,Summer,No,Bank Transfer,Store_Pickup,Store_Pickup,No,No,49,Debit Card,Bi-Weekly
3.5,24,Male,Pants,74,Idaho,M,Gray,Fall,No,PayPal,Standard,Standard,No,No,23,Credit Card,Weekly
3.1,24,Male,T-shirt,88,Montana,XL,Magenta,Fall,No,PayPal,Standard,Standard,No,No,4,Bank Transfer,Quarterly
3.9,70,Male,Shorts,23,Oklahoma,L,Cyan,Spring,No,Venmo,Standard,Standard,No,No,17,PayPal,Fortnightly
2.7,49,Male,Hoodie,32,California,M,Silver,Fall,No,Cash,Express,Express,No,No,24,PayPal,Fortnightly
4.0,48,Male,Belt,71,Mississippi,S,Green,Winter,No,Venmo,Free_Shipping,Free_Shipping,No,No,21,Debit Card,Every 3 Months
2.7,58,Male,Boots,62,California,M,Violet,Spring,No,Debit Card,Next_Day_Air,Next_Day_Air,No,No,17,Debit Card,Bi-Weekly
2.7,32,Male,Hoodie,20,New York,L,Magenta,Spring,No,Credit Card,Free_Shipping,Free_Shipping,No,No,22,Debit Card,Quarterly
4.7,57,Male,Shorts,62,Arizona,XL,Yellow,Spring,No,Debit Card,Standard,Standard,No,No,27,Cash,Fortnightly
4.5,69,Male,Backpack,81,Massachusetts,XL,Gray,Winter,No,PayPal,Standard,Standard,No,No,1,Venmo,Every 3 Months
3.0,42,Male,Scarf,90,Kentucky,L,Indigo,Winter,No,Debit Card,Two-Day_Shipping,Two-Day_Shipping,No,No,27,Bank Transfer,Weekly
3.6,30,Male,Socks,43,Vermont,S,Indigo,Fall,No,Debit Card,Store_Pickup,Store_Pickup,No,No,8,Venmo,Quarterly
3.3,35,Male,Handbag,38,Missouri,S,Yellow,Fall,No,Credit Card,Standard,Standard,No,No,43,PayPal,Quarterly
4.3,19,Male,Sunglasses,25,Michigan,XL,Gold,Spring,No,Venmo,Store_Pickup,Store_Pickup,No,No,24,Cash,Fortnightly
4.3,52,Male,T-shirt,98,Texas,XL,Green,Winter,No,Cash,Express,Express,No,No,29,PayPal,Fortnightly
4.8,42,Male,Dress,75,New York,M,Charcoal,Spring,No,Debit Card,Free_Shipping,Free_Shipping,No,No,10,Bank Transfer,Bi-Weekly
4.0,36,Male,Sneakers,27,New Mexico,XL,Olive,Spring,No,Bank Transfer,Store_Pickup,Store_Pickup,No,No,12,PayPal,Fortnightly
3.5,45,Male,Sunglasses,27,Mississippi,L,Black,Winter,No,Credit Card,Standard,Standard,No,No,48,Cash,Fortnightly
3.9,54,Male,Blouse,42,Washington,M,Silver,Fall,No,Debit Card,Next_Day_Air,Next_Day_Air,No,No,40,Bank Transfer,Quarterly
4.4,54,Male,T-shirt,90,New Mexico,M,Red,Summer,No,Bank Transfer,Store_Pickup,Store_Pickup,No,No,1,Bank Transfer,Annually
4.6,27,Male,Hat,63,Florida,M,Brown,Summer,No,Credit Card,Two-Day_Shipping,Two-Day_Shipping,No,No,26,Credit Card,Fortnightly
4.0,53,Male,Shorts,96,Minnesota,M,Silver,Fall,No,Cash,Express,Express,No,No,9,PayPal,Annually
4.2,20,Male,Hoodie,40,New Hampshire,M,Silver,Winter,No,PayPal,Free_Shipping,Free_Shipping,No,No,19,Debit Card,Quarterly
4.5,52,Male,Socks,39,Minnesota,L,Black,Fall,No,Debit Card,Next_Day_Air,Next_Day_Air,No,No,37,Bank Transfer,Monthly
3.9,54,Male,Sunglasses,48,Vermont,M,Purple,Fall,No,Bank Transfer,Free_Shipping,Free_Shipping,No,No,3,Cash,Quarterly
3.7,65,Male,Blouse,20,Minnesota,M,Purple,Summer,No,Venmo,Express,Express,No,No,40,Venmo,Weekly
3.6,43,Male,Jeans,29,Massachusetts,S,Turquoise,Summer,No,Cash,Store_Pickup,Store_Pickup,No,No,13,Bank Transfer,Quarterly
4.7,57,Male,Dress,81,Wyoming,M,Gold,Winter,No,Bank Transfer,Express,Express,No,No,48,Credit Card,Monthly
3.6,19,Male,Dress,98,South Dakota,S,Indigo,Fall,No,Venmo,Two-Day_Shipping,Two-Day_Shipping,No,No,4,Venmo,Every 3 Months
2.5,69,Male,Jeans,93,Oklahoma,M,Lavender,Fall,No,Bank Transfer,Next_Day_Air,Next_Day_Air,No,No,9,Cash,Weekly
2.9,26,Male,Socks,30,Florida,L,Blue,Summer,No,PayPal,Store_Pickup,Store_Pickup,No,No,26,Bank Transfer,Bi-Weekly
4.4,57,Male,Sunglasses,37,Wisconsin,L,Maroon,Fall,No,Venmo,Free_Shipping,Free_Shipping,No,No,19,Debit Card,Weekly
4.6,20,Male,Coat,28,Maine,L,Yellow,Winter,No,Venmo,Express,Express,No,No,1,Credit Card,Every 3 Months
3.7,55,Male,Scarf,29,Connecticut,M,Purple,Winter,No,PayPal,Express,Express,No,No,29,PayPal,Every 3 Months
3.2,44,Male,Backpack,49,Delaware,M,Peach,Summer,No,Venmo,Free_Shipping,Free_Shipping,No,No,38,Venmo,Bi-Weekly
4.9,52,Male,Pants,53,North Dakota,M,Silver,Winter,No,Bank Transfer,Two-Day_Shipping,Two-Day_Shipping,No,No,31,PayPal,Annually
5.0,57,Male,Gloves,66,California,M,Turquoise,Summer,No,PayPal,Free_Shipping,Free_Shipping,No,No,35,Venmo,Annually
